ダウンロードした時刻：2025/07/05 23:26:59

,東京,東京,東京,東京,東京,東京
年月日,最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
2006/7/13,33.2,8,1,26.5,8,1
2006/7/14,35.0,8,1,27.1,8,1
2006/7/15,36.1,8,1,26.7,8,1
2006/7/16,30.1,8,1,26.5,8,1
2006/7/17,26.9,8,1,21.9,8,1
2006/7/18,23.3,8,1,20.7,8,1
2006/7/19,22.3,8,1,20.3,8,1
2006/7/20,24.8,8,1,20.5,8,1
2006/7/21,22.4,8,1,20.4,8,1
2006/7/22,25.9,8,1,21.1,8,1
2006/7/23,26.5,8,1,22.6,8,1
2006/7/24,25.1,8,1,22.8,8,1
2006/7/25,27.5,8,1,22.2,8,1
2006/7/26,31.7,8,1,24.6,8,1
2006/7/27,30.8,8,1,24.3,8,1
2006/7/28,29.4,8,1,24.6,8,1
2006/7/29,31.9,8,1,24.4,8,1
2006/7/30,30.2,8,1,22.1,8,1
2006/7/31,27.9,8,1,21.1,8,1
2006/8/1,27.2,8,1,20.2,8,1
2006/8/2,28.5,8,1,22.3,8,1
2006/8/3,32.4,8,1,23.8,8,1
2006/8/4,33.9,8,1,24.5,8,1
2006/8/5,35.4,8,1,25.3,8,1
2006/8/6,34.4,8,1,25.8,8,1
2006/8/7,34.3,8,1,26.3,8,1
2006/8/8,29.0,8,1,24.6,8,1
2006/8/9,27.3,8,1,24.2,8,1
2006/8/10,33.1,8,1,24.1,8,1
2006/8/11,31.3,8,1,25.7,8,1
2006/8/12,29.0,8,1,22.7,8,1
2006/8/13,30.0,8,1,23.0,8,1
2006/8/14,32.8,8,1,25.8,8,1
2006/8/15,29.2,8,1,24.7,8,1
2006/8/16,29.6,8,1,24.7,8,1
2006/8/17,32.6,8,1,26.5,8,1
2006/8/18,32.9,8,1,26.1,8,1
2006/8/19,33.9,8,1,27.5,8,1
2006/8/20,32.1,8,1,27.1,8,1
2006/8/21,33.3,8,1,26.7,8,1
2006/8/22,32.3,8,1,26.1,8,1
2006/8/23,31.8,8,1,26.7,8,1
2006/8/24,32.1,8,1,26.5,8,1
2006/8/25,30.1,8,1,23.5,8,1
2006/8/26,27.5,8,1,22.4,8,1
2006/8/27,27.2,8,1,24.0,8,1
2006/8/28,28.6,8,1,24.3,8,1
2006/8/29,32.4,8,1,24.6,8,1
2006/8/30,29.4,8,1,25.1,8,1
2006/8/31,31.1,8,1,23.7,8,1
2006/9/1,26.4,8,1,21.0,8,1
2006/9/2,29.4,8,1,20.6,8,1
2006/9/3,31.2,8,1,22.6,8,1
2006/9/4,31.6,8,1,23.1,8,1
2006/9/5,34.8,8,1,24.0,8,1
2006/9/6,27.9,8,1,20.9,8,1
2006/9/7,29.0,8,1,21.1,8,1
2006/9/8,28.1,8,1,24.7,8,1
2006/9/9,31.9,8,1,24.8,8,1
2006/9/10,33.7,8,1,26.2,8,1
2006/9/11,28.9,8,1,23.4,8,1
2006/9/12,24.5,8,1,18.1,8,1
2006/9/13,19.4,8,1,17.9,8,1
2006/9/14,21.3,8,1,17.2,8,1
2006/9/15,24.5,8,1,19.1,8,1
2006/9/16,26.1,8,1,18.8,8,1
2006/9/17,23.7,8,1,20.0,8,1
2006/9/18,27.1,8,1,20.0,8,1
2006/9/19,31.0,8,1,24.6,8,1
2006/9/20,29.9,8,1,22.1,8,1
2006/9/21,29.2,8,1,21.5,8,1
2006/9/22,25.1,8,1,21.2,8,1
2006/9/23,24.4,8,1,18.4,8,1
2006/9/24,25.3,8,1,16.8,8,1
2006/9/25,24.7,8,1,18.9,8,1
2006/9/26,22.7,8,1,16.6,8,1
2006/9/27,22.4,8,1,16.6,8,1
2006/9/28,28.6,8,1,18.7,8,1
2006/9/29,24.0,8,1,20.8,8,1
2006/9/30,25.5,8,1,20.0,8,1
2006/10/1,23.4,8,1,17.6,8,1
2006/10/2,21.3,8,1,16.2,8,1
2006/10/3,25.7,8,1,18.8,8,1
2006/10/4,24.8,8,1,20.5,8,1
2006/10/5,21.7,8,1,18.2,8,1
2006/10/6,18.5,8,1,16.0,8,1
2006/10/7,25.7,8,1,15.9,8,1
2006/10/8,25.7,8,1,18.1,8,1
2006/10/9,25.4,8,1,17.3,8,1
2006/10/10,25.8,8,1,16.5,8,1
2006/10/11,25.4,8,1,18.4,8,1
2006/10/12,27.0,8,1,18.8,8,1
2006/10/13,22.9,8,1,17.9,8,1
2006/10/14,22.2,8,1,16.2,8,1
2006/10/15,21.4,8,1,14.2,8,1
2006/10/16,25.7,8,1,16.4,8,1
2006/10/17,25.1,8,1,17.5,8,1
2006/10/18,23.8,8,1,16.7,8,1
2006/10/19,24.4,8,1,16.1,8,1
2006/10/20,23.5,8,1,17.2,8,1
2006/10/21,21.4,8,1,18.1,8,1
2006/10/22,22.7,8,1,16.8,8,1
2006/10/23,18.2,8,1,14.6,8,1
2006/10/24,14.9,8,1,12.1,8,1
2006/10/25,21.3,8,1,13.1,8,1
2006/10/26,22.1,8,1,15.3,8,1
2006/10/27,19.7,8,1,16.4,8,1
2006/10/28,22.5,8,1,15.9,8,1
2006/10/29,22.2,8,1,16.6,8,1
2006/10/30,21.9,8,1,17.0,8,1
2006/10/31,22.1,8,1,16.2,8,1
2006/11/1,22.4,8,1,15.6,8,1
2006/11/2,18.8,8,1,14.8,8,1
2006/11/3,20.6,8,1,14.6,8,1
2006/11/4,20.8,8,1,14.8,8,1
2006/11/5,21.1,8,1,14.4,8,1
2006/11/6,21.6,8,1,15.8,8,1
2006/11/7,24.9,8,1,12.6,8,1
2006/11/8,19.3,8,1,10.2,8,1
2006/11/9,22.1,8,1,10.7,8,1
2006/11/10,23.5,8,1,12.2,8,1
2006/11/11,18.4,8,1,13.6,8,1
2006/11/12,15.5,8,1,10.6,8,1
2006/11/13,17.7,8,1,9.2,8,1
2006/11/14,22.6,8,1,10.2,8,1
2006/11/15,19.3,8,1,9.6,8,1
2006/11/16,17.1,8,1,9.1,8,1
2006/11/17,13.8,8,1,9.3,8,1
2006/11/18,14.7,8,1,7.7,8,1
2006/11/19,13.1,8,1,8.5,8,1
2006/11/20,15.6,8,1,9.8,8,1
2006/11/21,18.0,8,1,11.9,8,1
2006/11/22,18.2,8,1,10.9,8,1
2006/11/23,13.9,8,1,10.2,8,1
2006/11/24,14.8,8,1,8.1,8,1
2006/11/25,13.1,8,1,5.8,8,1
2006/11/26,13.0,8,1,6.7,8,1
2006/11/27,17.0,8,1,10.2,8,1
2006/11/28,14.1,8,1,11.7,8,1
2006/11/29,17.7,8,1,11.7,8,1
2006/11/30,13.0,8,1,8.8,8,1
2006/12/1,14.0,8,1,7.6,8,1
2006/12/2,16.2,8,1,6.2,8,1
2006/12/3,11.7,8,1,6.8,8,1
2006/12/4,12.4,8,1,4.8,8,1
2006/12/5,11.8,8,1,4.3,8,1
2006/12/6,12.3,8,1,5.5,8,1
2006/12/7,11.7,8,1,6.6,8,1
2006/12/8,12.7,8,1,8.7,8,1
2006/12/9,10.4,8,1,5.5,8,1
2006/12/10,14.8,8,1,6.9,8,1
2006/12/11,13.2,8,1,7.9,8,1
2006/12/12,9.4,8,1,5.8,8,1
2006/12/13,13.4,8,1,6.5,8,1
2006/12/14,14.0,8,1,8.9,8,1
2006/12/15,13.8,8,1,9.0,8,1
2006/12/16,15.4,8,1,10.2,8,1
2006/12/17,14.1,8,1,9.1,8,1
2006/12/18,12.0,8,1,6.4,8,1
2006/12/19,9.5,8,1,5.6,8,1
2006/12/20,11.3,8,1,5.3,8,1
2006/12/21,11.0,8,1,7.5,8,1
2006/12/22,11.0,8,1,8.0,8,1
2006/12/23,13.0,8,1,5.6,8,1
2006/12/24,12.0,8,1,6.5,8,1
2006/12/25,11.2,8,1,6.3,8,1
2006/12/26,10.9,8,1,5.7,8,1
2006/12/27,20.3,8,1,9.9,8,1
2006/12/28,16.2,8,1,7.1,8,1
2006/12/29,8.8,8,1,3.7,8,1
2006/12/30,9.9,8,1,4.5,8,1
2006/12/31,9.8,8,1,4.5,8,1
2007/1/1,8.9,8,1,2.0,8,1
2007/1/2,11.0,8,1,4.5,8,1
2007/1/3,11.2,8,1,6.8,8,1
2007/1/4,10.4,8,1,5.1,8,1
2007/1/5,10.1,8,1,3.6,8,1
2007/1/6,10.4,8,1,3.9,8,1
2007/1/7,11.5,8,1,6.0,8,1
2007/1/8,11.6,8,1,2.2,8,1
2007/1/9,10.3,8,1,3.7,8,1
2007/1/10,11.4,8,1,3.4,8,1
2007/1/11,10.4,8,1,4.3,8,1
2007/1/12,9.3,8,1,4.6,8,1
2007/1/13,11.5,8,1,3.0,8,1
2007/1/14,9.7,8,1,4.2,8,1
2007/1/15,11.6,8,1,4.2,8,1
2007/1/16,12.1,8,1,4.8,8,1
2007/1/17,8.2,8,1,5.8,8,1
2007/1/18,11.5,8,1,5.9,8,1
2007/1/19,9.9,8,1,5.2,8,1
2007/1/20,6.5,8,1,3.8,8,1
2007/1/21,9.4,8,1,3.5,8,1
2007/1/22,11.0,8,1,3.8,8,1
2007/1/23,11.7,8,1,5.4,8,1
2007/1/24,10.5,8,1,5.5,8,1
2007/1/25,11.5,8,1,5.2,8,1
2007/1/26,12.1,8,1,5.1,8,1
2007/1/27,15.0,8,1,4.5,8,1
2007/1/28,11.2,8,1,6.4,8,1
2007/1/29,9.8,8,1,5.8,8,1
2007/1/30,13.1,8,1,5.2,8,1
2007/1/31,14.8,8,1,6.1,8,1
2007/2/1,13.9,8,1,5.0,8,1
2007/2/2,10.2,8,1,3.7,8,1
2007/2/3,11.5,8,1,2.8,8,1
2007/2/4,10.8,8,1,4.8,8,1
2007/2/5,14.6,8,1,1.8,8,1
2007/2/6,16.8,8,1,5.5,8,1
2007/2/7,13.1,8,1,7.5,8,1
2007/2/8,13.0,8,1,5.9,8,1
2007/2/9,14.4,8,1,6.4,8,1
2007/2/10,13.9,8,1,8.9,8,1
2007/2/11,12.8,8,1,5.5,8,1
2007/2/12,12.4,8,1,3.3,8,1
2007/2/13,12.9,8,1,5.6,8,1
2007/2/14,17.3,8,1,7.4,8,1
2007/2/15,15.6,8,1,5.6,8,1
2007/2/16,12.7,8,1,4.6,8,1
2007/2/17,10.0,8,1,3.9,8,1
2007/2/18,9.4,8,1,4.9,8,1
2007/2/19,12.9,8,1,6.2,8,1
2007/2/20,9.5,8,1,5.8,8,1
2007/2/21,14.4,8,1,5.9,8,1
2007/2/22,15.3,8,1,5.7,8,1
2007/2/23,12.6,8,1,8.9,8,1
2007/2/24,10.8,8,1,2.2,8,1
2007/2/25,6.8,8,1,0.2,8,1
2007/2/26,10.0,8,1,2.0,8,1
2007/2/27,14.6,8,1,3.2,8,1
2007/2/28,14.9,8,1,5.9,8,1
2007/3/1,13.2,8,1,5.4,8,1
2007/3/2,12.9,8,1,5.4,8,1
2007/3/3,15.2,8,1,8.0,8,1
2007/3/4,18.6,8,1,10.1,8,1
2007/3/5,20.6,8,1,12.7,8,1
2007/3/6,18.0,8,1,6.5,8,1
2007/3/7,10.9,8,1,4.8,8,1
2007/3/8,12.3,8,1,3.8,8,1
2007/3/9,10.4,8,1,5.0,8,1
2007/3/10,13.4,8,1,5.4,8,1
2007/3/11,12.5,8,1,5.9,8,1
2007/3/12,12.5,8,1,2.6,8,1
2007/3/13,12.6,8,1,3.6,8,1
2007/3/14,13.8,8,1,3.6,8,1
2007/3/15,12.0,8,1,4.6,8,1
2007/3/16,10.4,8,1,4.9,8,1
2007/3/17,9.8,8,1,4.4,8,1
2007/3/18,10.7,8,1,3.1,8,1
2007/3/19,12.1,8,1,4.0,8,1
2007/3/20,12.8,8,1,3.6,8,1
2007/3/21,12.6,8,1,5.4,8,1
2007/3/22,16.7,8,1,7.0,8,1
2007/3/23,16.8,8,1,8.8,8,1
2007/3/24,17.1,8,1,9.2,8,1
2007/3/25,18.0,8,1,11.4,8,1
2007/3/26,18.6,8,1,11.4,8,1
2007/3/27,18.0,8,1,10.7,8,1
2007/3/28,21.6,8,1,10.6,8,1
2007/3/29,24.1,8,1,10.7,8,1
2007/3/30,20.3,8,1,9.0,8,1
2007/3/31,16.4,8,1,9.9,8,1
2007/4/1,24.5,8,1,11.7,8,1
2007/4/2,16.8,8,1,13.1,8,1
2007/4/3,13.8,8,1,5.9,8,1
2007/4/4,12.6,8,1,4.0,8,1
2007/4/5,14.6,8,1,5.1,8,1
2007/4/6,15.3,8,1,6.0,8,1
2007/4/7,17.5,8,1,9.9,8,1
2007/4/8,18.0,8,1,10.0,8,1
2007/4/9,16.3,8,1,9.4,8,1
2007/4/10,18.1,8,1,8.2,8,1
2007/4/11,15.8,8,1,9.2,8,1
2007/4/12,17.0,8,1,9.1,8,1
2007/4/13,20.3,8,1,11.3,8,1
2007/4/14,24.4,8,1,14.7,8,1
2007/4/15,18.4,8,1,12.2,8,1
2007/4/16,12.3,8,1,7.5,8,1
2007/4/17,11.9,8,1,7.3,8,1
2007/4/18,11.8,8,1,6.8,8,1
2007/4/19,14.5,8,1,6.3,8,1
2007/4/20,17.8,8,1,9.0,8,1
2007/4/21,23.2,8,1,15.7,8,1
2007/4/22,22.0,8,1,18.0,8,1
2007/4/23,19.7,8,1,11.5,8,1
2007/4/24,16.2,8,1,10.6,8,1
2007/4/25,15.2,8,1,11.5,8,1
2007/4/26,22.5,8,1,10.4,8,1
2007/4/27,17.6,8,1,9.6,8,1
2007/4/28,22.9,8,1,11.0,8,1
2007/4/29,21.1,8,1,11.3,8,1
2007/4/30,25.8,8,1,11.7,8,1
2007/5/1,19.9,8,1,14.2,8,1
2007/5/2,25.8,8,1,14.0,8,1
2007/5/3,23.5,8,1,16.0,8,1
2007/5/4,26.1,8,1,16.2,8,1
2007/5/5,26.4,8,1,19.0,8,1
2007/5/6,20.8,8,1,15.6,8,1
2007/5/7,22.7,8,1,16.1,8,1
2007/5/8,25.6,8,1,15.5,8,1
2007/5/9,28.8,8,1,18.8,8,1
2007/5/10,25.8,8,1,14.6,8,1
2007/5/11,23.2,8,1,14.7,8,1
2007/5/12,23.7,8,1,14.4,8,1
2007/5/13,25.1,8,1,18.1,8,1
2007/5/14,21.2,8,1,15.7,8,1
2007/5/15,22.8,8,1,16.1,8,1
2007/5/16,22.9,8,1,15.7,8,1
2007/5/17,20.2,8,1,15.4,8,1
2007/5/18,24.8,8,1,15.2,8,1
2007/5/19,22.5,8,1,15.6,8,1
2007/5/20,25.0,8,1,14.6,8,1
2007/5/21,22.2,8,1,13.8,8,1
2007/5/22,25.2,8,1,17.2,8,1
2007/5/23,27.7,8,1,17.8,8,1
2007/5/24,27.0,8,1,19.5,8,1
2007/5/25,21.0,8,1,18.0,8,1
2007/5/26,27.4,8,1,18.0,8,1
2007/5/27,29.0,8,1,16.4,8,1
2007/5/28,20.2,8,1,13.6,8,1
2007/5/29,22.5,8,1,13.0,8,1
2007/5/30,21.8,8,1,17.1,8,1
2007/5/31,23.2,8,1,15.3,8,1
2007/6/1,21.4,8,1,15.7,8,1
2007/6/2,25.3,8,1,17.0,8,1
2007/6/3,25.6,8,1,18.7,8,1
2007/6/4,25.1,8,1,18.9,8,1
2007/6/5,25.0,8,1,19.0,8,1
2007/6/6,26.5,8,1,19.2,8,1
2007/6/7,25.3,8,1,20.4,8,1
2007/6/8,26.6,8,1,18.8,8,1
2007/6/9,24.6,8,1,20.5,8,1
2007/6/10,22.9,8,1,18.5,8,1
2007/6/11,24.7,8,1,17.5,8,1
2007/6/12,28.4,8,1,19.4,8,1
2007/6/13,27.4,8,1,20.3,8,1
2007/6/14,24.8,8,1,18.4,8,1
2007/6/15,30.9,8,1,17.6,8,1
2007/6/16,31.2,8,1,19.7,8,1
2007/6/17,26.6,8,1,18.3,8,1
2007/6/18,27.9,8,1,21.4,8,1
2007/6/19,30.8,8,1,21.6,8,1
2007/6/20,29.0,8,1,23.0,8,1
2007/6/21,30.0,8,1,23.5,8,1
2007/6/22,25.8,8,1,22.5,8,1
2007/6/23,30.2,8,1,21.4,8,1
2007/6/24,26.3,8,1,19.4,8,1
2007/6/25,23.4,8,1,19.4,8,1
2007/6/26,24.8,8,1,20.6,8,1
2007/6/27,31.1,8,1,22.3,8,1
2007/6/28,31.3,8,1,23.2,8,1
2007/6/29,31.5,8,1,25.0,8,1
2007/6/30,29.6,8,1,20.1,8,1
2007/7/1,26.9,8,1,20.0,8,1
2007/7/2,25.6,8,1,22.7,8,1
2007/7/3,27.1,8,1,22.4,8,1
2007/7/4,22.7,8,1,20.8,8,1
2007/7/5,30.4,8,1,19.7,8,1
2007/7/6,30.1,8,1,22.0,8,1
2007/7/7,26.1,8,1,22.0,8,1
2007/7/8,25.9,8,1,21.3,8,1
2007/7/9,27.4,8,1,21.0,8,1
2007/7/10,25.5,8,1,22.5,8,1
2007/7/11,26.8,8,1,22.5,8,1
2007/7/12,26.9,8,1,22.7,8,1
2007/7/13,26.4,8,1,23.4,8,1
2007/7/14,24.4,8,1,21.1,8,1
2007/7/15,26.5,8,1,20.9,8,1
2007/7/16,29.9,8,1,20.8,8,1
2007/7/17,21.5,8,1,18.4,8,1
2007/7/18,22.7,8,1,18.2,8,1
2007/7/19,25.1,8,1,19.6,8,1
2007/7/20,28.4,8,1,20.7,8,1
2007/7/21,27.5,8,1,23.4,8,1
2007/7/22,27.8,8,1,22.5,8,1
2007/7/23,26.7,8,1,23.8,8,1
2007/7/24,31.5,8,1,22.8,8,1
2007/7/25,30.8,8,1,22.4,8,1
2007/7/26,32.0,8,1,24.9,8,1
2007/7/27,32.7,8,1,26.1,8,1
2007/7/28,32.3,8,1,25.6,8,1
2007/7/29,31.6,8,1,22.8,8,1
2007/7/30,24.6,8,1,19.8,8,1
2007/7/31,27.0,8,1,19.5,8,1
2007/8/1,31.8,8,1,23.3,8,1
2007/8/2,32.1,8,1,25.7,8,1
2007/8/3,31.9,8,1,27.3,8,1
2007/8/4,34.8,8,1,27.1,8,1
2007/8/5,33.5,8,1,26.4,8,1
2007/8/6,33.0,8,1,25.9,8,1
2007/8/7,33.2,8,1,25.8,8,1
2007/8/8,33.6,8,1,27.1,8,1
2007/8/9,34.0,8,1,27.0,8,1
2007/8/10,35.7,8,1,27.7,8,1
2007/8/11,36.4,8,1,28.1,8,1
2007/8/12,33.6,8,1,26.7,8,1
2007/8/13,33.4,8,1,26.6,8,1
2007/8/14,34.1,8,1,27.8,8,1
2007/8/15,35.7,8,1,27.7,8,1
2007/8/16,37.0,8,1,29.4,8,1
2007/8/17,37.5,8,1,25.9,8,1
2007/8/18,27.4,8,1,24.2,8,1
2007/8/19,32.4,8,1,25.0,8,1
2007/8/20,35.9,8,1,27.4,8,1
2007/8/21,34.2,8,1,26.3,8,1
2007/8/22,37.0,8,1,25.7,8,1
2007/8/23,30.0,8,1,23.1,8,1
2007/8/24,31.4,8,1,23.9,8,1
2007/8/25,32.9,8,1,23.9,8,1
2007/8/26,33.6,8,1,26.5,8,1
2007/8/27,33.7,8,1,26.4,8,1
2007/8/28,32.6,8,1,24.1,8,1
2007/8/29,27.6,8,1,23.1,8,1
2007/8/30,26.3,8,1,23.2,8,1
2007/8/31,28.1,8,1,23.1,8,1
2007/9/1,24.4,8,1,20.7,8,1
2007/9/2,27.0,8,1,21.2,8,1
2007/9/3,28.7,8,1,22.3,8,1
2007/9/4,32.2,8,1,23.4,8,1
2007/9/5,30.1,8,1,25.5,8,1
2007/9/6,29.8,8,1,25.3,8,1
2007/9/7,31.1,8,1,23.8,8,1
2007/9/8,32.9,8,1,26.0,8,1
2007/9/9,30.9,8,1,25.1,8,1
2007/9/10,28.2,8,1,24.4,8,1
2007/9/11,27.4,8,1,23.0,8,1
2007/9/12,23.3,8,1,20.0,8,1
2007/9/13,27.1,8,1,19.7,8,1
2007/9/14,29.8,8,1,22.3,8,1
2007/9/15,31.7,8,1,24.8,8,1
2007/9/16,32.0,8,1,26.1,8,1
2007/9/17,32.7,8,1,26.5,8,1
2007/9/18,28.7,8,1,20.9,8,1
2007/9/19,27.6,8,1,20.1,8,1
2007/9/20,31.3,8,1,24.0,8,1
2007/9/21,31.5,8,1,24.1,8,1
2007/9/22,32.3,8,1,24.0,8,1
2007/9/23,26.0,8,1,21.5,8,1
2007/9/24,24.1,8,1,20.8,8,1
2007/9/25,29.3,8,1,20.3,8,1
2007/9/26,25.8,8,1,21.2,8,1
2007/9/27,25.9,8,1,20.9,8,1
2007/9/28,32.1,8,1,23.0,8,1
2007/9/29,23.4,8,1,15.9,8,1
2007/9/30,18.7,8,1,15.7,8,1
2007/10/1,19.9,8,1,16.4,8,1
2007/10/2,22.7,8,1,17.2,8,1
2007/10/3,22.6,8,1,19.6,8,1
2007/10/4,25.6,8,1,19.1,8,1
2007/10/5,26.5,8,1,19.7,8,1
2007/10/6,23.5,8,1,17.7,8,1
2007/10/7,23.4,8,1,15.7,8,1
2007/10/8,24.6,8,1,18.5,8,1
2007/10/9,20.7,8,1,17.6,8,1
2007/10/10,22.3,8,1,17.9,8,1
2007/10/11,24.2,8,1,17.6,8,1
2007/10/12,26.2,8,1,19.9,8,1
2007/10/13,21.8,8,1,18.2,8,1
2007/10/14,19.9,8,1,16.1,8,1
2007/10/15,22.0,8,1,16.7,8,1
2007/10/16,17.9,8,1,14.9,8,1
2007/10/17,21.7,8,1,14.8,8,1
2007/10/18,21.0,8,1,14.9,8,1
2007/10/19,21.1,8,1,13.9,8,1
2007/10/20,21.2,8,1,13.6,8,1
2007/10/21,21.8,8,1,13.7,8,1
2007/10/22,21.8,8,1,13.4,8,1
2007/10/23,23.4,8,1,15.6,8,1
2007/10/24,20.5,8,1,13.3,8,1
2007/10/25,21.5,8,1,13.6,8,1
2007/10/26,19.0,8,1,14.9,8,1
2007/10/27,19.1,8,1,14.1,8,1
2007/10/28,23.7,8,1,12.8,8,1
2007/10/29,25.6,8,1,16.0,8,1
2007/10/30,21.9,8,1,16.4,8,1
2007/10/31,20.6,8,1,14.5,8,1
2007/11/1,19.7,8,1,14.8,8,1
2007/11/2,18.6,8,1,14.6,8,1
2007/11/3,18.0,8,1,13.7,8,1
2007/11/4,20.0,8,1,12.1,8,1
2007/11/5,19.7,8,1,13.4,8,1
2007/11/6,17.8,8,1,14.1,8,1
2007/11/7,19.0,8,1,14.8,8,1
2007/11/8,19.9,8,1,11.8,8,1
2007/11/9,19.7,8,1,13.4,8,1
2007/11/10,14.8,8,1,12.1,8,1
2007/11/11,16.6,8,1,12.1,8,1
2007/11/12,19.1,8,1,9.8,8,1
2007/11/13,21.1,8,1,12.3,8,1
2007/11/14,20.1,8,1,12.1,8,1
2007/11/15,21.2,8,1,11.9,8,1
2007/11/16,14.0,8,1,10.9,8,1
2007/11/17,12.6,8,1,6.8,8,1
2007/11/18,19.4,8,1,6.7,8,1
2007/11/19,12.0,8,1,7.6,8,1
2007/11/20,16.4,8,1,5.8,8,1
2007/11/21,14.3,8,1,7.1,8,1
2007/11/22,13.3,8,1,5.3,8,1
2007/11/23,12.8,8,1,6.4,8,1
2007/11/24,14.4,8,1,4.6,8,1
2007/11/25,18.0,8,1,6.4,8,1
2007/11/26,16.7,8,1,8.1,8,1
2007/11/27,14.4,8,1,10.5,8,1
2007/11/28,12.6,8,1,10.2,8,1
2007/11/29,11.3,8,1,9.0,8,1
2007/11/30,11.2,8,1,8.3,8,1
2007/12/1,14.3,8,1,8.8,8,1
2007/12/2,15.8,8,1,7.0,8,1
2007/12/3,14.1,8,1,7.6,8,1
2007/12/4,14.4,8,1,6.9,8,1
2007/12/5,12.9,8,1,4.0,8,1
2007/12/6,14.3,8,1,4.2,8,1
2007/12/7,15.8,8,1,5.3,8,1
2007/12/8,13.9,8,1,7.9,8,1
2007/12/9,14.4,8,1,6.6,8,1
2007/12/10,12.6,8,1,7.1,8,1
2007/12/11,12.5,8,1,7.3,8,1
2007/12/12,15.3,8,1,7.0,8,1
2007/12/13,11.3,8,1,7.4,8,1
2007/12/14,14.4,8,1,6.8,8,1
2007/12/15,12.1,8,1,5.2,8,1
2007/12/16,10.6,8,1,3.6,8,1
2007/12/17,10.9,8,1,3.9,8,1
2007/12/18,12.6,8,1,3.5,8,1
2007/12/19,9.4,8,1,5.3,8,1
2007/12/20,11.7,8,1,5.0,8,1
2007/12/21,14.7,8,1,4.4,8,1
2007/12/22,8.7,8,1,5.1,8,1
2007/12/23,11.9,8,1,4.5,8,1
2007/12/24,13.0,8,1,6.3,8,1
2007/12/25,10.1,8,1,5.8,8,1
2007/12/26,9.5,8,1,3.5,8,1
2007/12/27,10.9,8,1,3.0,8,1
2007/12/28,11.6,8,1,4.8,8,1
2007/12/29,13.2,8,1,6.6,8,1
2007/12/30,13.9,8,1,5.3,8,1
2007/12/31,10.6,8,1,2.7,8,1
2008/1/1,10.9,8,1,1.8,8,1
2008/1/2,11.2,8,1,1.1,8,1
2008/1/3,10.4,8,1,1.5,8,1
2008/1/4,12.1,8,1,2.7,8,1
2008/1/5,8.7,8,1,4.0,8,1
2008/1/6,13.5,8,1,2.0,8,1
2008/1/7,12.0,8,1,4.2,8,1
2008/1/8,13.9,8,1,3.8,8,1
2008/1/9,12.6,8,1,8.0,8,1
2008/1/10,12.5,8,1,5.7,8,1
2008/1/11,13.0,8,1,4.6,8,1
2008/1/12,10.8,8,1,4.2,8,1
2008/1/13,8.2,8,1,2.6,8,1
2008/1/14,5.9,8,1,1.9,8,1
2008/1/15,7.6,8,1,3.0,8,1
2008/1/16,9.8,8,1,3.1,8,1
2008/1/17,7.9,8,1,1.4,8,1
2008/1/18,5.7,8,1,2.1,8,1
2008/1/19,8.3,8,1,2.1,8,1
2008/1/20,8.2,8,1,1.2,8,1
2008/1/21,6.4,8,1,3.4,8,1
2008/1/22,6.5,8,1,1.4,8,1
2008/1/23,5.7,8,1,1.1,8,1
2008/1/24,8.9,8,1,1.8,8,1
2008/1/25,7.0,8,1,0.8,8,1
2008/1/26,8.2,8,1,1.5,8,1
2008/1/27,7.8,8,1,1.0,8,1
2008/1/28,7.7,8,1,0.8,8,1
2008/1/29,6.7,8,1,4.1,8,1
2008/1/30,12.2,8,1,2.9,8,1
2008/1/31,10.3,8,1,3.7,8,1
2008/2/1,9.4,8,1,1.8,8,1
2008/2/2,7.1,8,1,2.1,8,1
2008/2/3,5.0,8,1,0.7,8,1
2008/2/4,8.5,8,1,-0.1,8,1
2008/2/5,9.1,8,1,1.8,8,1
2008/2/6,5.0,8,1,1.4,8,1
2008/2/7,9.9,8,1,1.1,8,1
2008/2/8,9.7,8,1,1.2,8,1
2008/2/9,4.5,8,1,0.5,8,1
2008/2/10,10.8,8,1,2.2,8,1
2008/2/11,10.4,8,1,2.6,8,1
2008/2/12,7.9,8,1,4.5,8,1
2008/2/13,6.1,8,1,0.9,8,1
2008/2/14,10.3,8,1,0.0,8,1
2008/2/15,9.6,8,1,2.3,8,1
2008/2/16,8.9,8,1,2.8,8,1
2008/2/17,6.9,8,1,1.1,8,1
2008/2/18,10.0,8,1,1.0,8,1
2008/2/19,9.3,8,1,1.5,8,1
2008/2/20,11.2,8,1,2.3,8,1
2008/2/21,13.4,8,1,4.2,8,1
2008/2/22,13.9,8,1,4.0,8,1
2008/2/23,17.0,8,1,0.7,8,1
2008/2/24,8.0,8,1,0.8,8,1
2008/2/25,8.0,8,1,1.1,8,1
2008/2/26,14.2,8,1,2.9,8,1
2008/2/27,9.4,8,1,3.1,8,1
2008/2/28,11.9,8,1,2.9,8,1
2008/2/29,12.0,8,1,2.9,8,1
2008/3/1,14.2,8,1,4.9,8,1
2008/3/2,11.7,8,1,4.8,8,1
2008/3/3,14.4,8,1,5.2,8,1
2008/3/4,11.6,8,1,5.7,8,1
2008/3/5,10.6,8,1,3.6,8,1
2008/3/6,11.5,8,1,2.8,8,1
